Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	Control_RNA_seq	Hypoxia_RNA_seq	C1_5	C2_6	C4_7	H1_5	H3_8	H5_7
Chr3:55097218-55097218	3	55097218	55097218		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097219-55097219	3	55097219	55097219		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097220-55097220	3	55097220	55097220		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097221-55097221	3	55097221	55097221		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097222-55097222	3	55097222	55097222		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097223-55097223	3	55097223	55097223		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097224-55097224	3	55097224	55097224		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097225-55097225	3	55097225	55097225		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097226-55097226	3	55097226	55097226		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097227-55097227	3	55097227	55097227		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097228-55097228	3	55097228	55097228		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097229-55097229	3	55097229	55097229		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097230-55097230	3	55097230	55097230		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097231-55097231	3	55097231	55097231		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097232-55097232	3	55097232	55097232		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097233-55097233	3	55097233	55097233		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097234-55097234	3	55097234	55097234		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097235-55097235	3	55097235	55097235		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097236-55097236	3	55097236	55097236		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097237-55097237	3	55097237	55097237		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097238-55097238	3	55097238	55097238		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097239-55097239	3	55097239	55097239		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097240-55097240	3	55097240	55097240		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097241-55097241	3	55097241	55097241		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097242-55097242	3	55097242	55097242		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097243-55097243	3	55097243	55097243		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097244-55097244	3	55097244	55097244		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097245-55097245	3	55097245	55097245		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097246-55097246	3	55097246	55097246		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097247-55097247	3	55097247	55097247		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097248-55097248	3	55097248	55097248		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097249-55097249	3	55097249	55097249		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097250-55097250	3	55097250	55097250		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097251-55097251	3	55097251	55097251		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097252-55097252	3	55097252	55097252		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097253-55097253	3	55097253	55097253		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097254-55097254	3	55097254	55097254		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097255-55097255	3	55097255	55097255		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097256-55097256	3	55097256	55097256		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097257-55097257	3	55097257	55097257		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097258-55097258	3	55097258	55097258		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097259-55097259	3	55097259	55097259		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097260-55097260	3	55097260	55097260		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097261-55097261	3	55097261	55097261		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097262-55097262	3	55097262	55097262		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097263-55097263	3	55097263	55097263		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097264-55097264	3	55097264	55097264		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097265-55097265	3	55097265	55097265		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097266-55097266	3	55097266	55097266		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097267-55097267	3	55097267	55097267		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097268-55097268	3	55097268	55097268		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097269-55097269	3	55097269	55097269		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097270-55097270	3	55097270	55097270		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097271-55097271	3	55097271	55097271		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097272-55097272	3	55097272	55097272		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097273-55097273	3	55097273	55097273		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097274-55097274	3	55097274	55097274		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097275-55097275	3	55097275	55097275		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097276-55097276	3	55097276	55097276		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097277-55097277	3	55097277	55097277		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097278-55097278	3	55097278	55097278		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097279-55097279	3	55097279	55097279		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097280-55097280	3	55097280	55097280		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097281-55097281	3	55097281	55097281		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097282-55097282	3	55097282	55097282		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097283-55097283	3	55097283	55097283		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097284-55097284	3	55097284	55097284		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097285-55097285	3	55097285	55097285		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097286-55097286	3	55097286	55097286		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097287-55097287	3	55097287	55097287		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097288-55097288	3	55097288	55097288		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097289-55097289	3	55097289	55097289		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097290-55097290	3	55097290	55097290		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097291-55097291	3	55097291	55097291		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097292-55097292	3	55097292	55097292		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097293-55097293	3	55097293	55097293		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097294-55097294	3	55097294	55097294		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097295-55097295	3	55097295	55097295		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097296-55097296	3	55097296	55097296		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097297-55097297	3	55097297	55097297		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097298-55097298	3	55097298	55097298		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097299-55097299	3	55097299	55097299		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097300-55097300	3	55097300	55097300		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097301-55097301	3	55097301	55097301		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097302-55097302	3	55097302	55097302		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097303-55097303	3	55097303	55097303		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097304-55097304	3	55097304	55097304		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097305-55097305	3	55097305	55097305		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097306-55097306	3	55097306	55097306		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097307-55097307	3	55097307	55097307		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097308-55097308	3	55097308	55097308		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097309-55097309	3	55097309	55097309		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097310-55097310	3	55097310	55097310		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097311-55097311	3	55097311	55097311		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097312-55097312	3	55097312	55097312		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097313-55097313	3	55097313	55097313		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097314-55097314	3	55097314	55097314		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097315-55097315	3	55097315	55097315		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097316-55097316	3	55097316	55097316		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097317-55097317	3	55097317	55097317		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097318-55097318	3	55097318	55097318		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097319-55097319	3	55097319	55097319		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097320-55097320	3	55097320	55097320		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097321-55097321	3	55097321	55097321		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097322-55097322	3	55097322	55097322		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097323-55097323	3	55097323	55097323		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097324-55097324	3	55097324	55097324		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097325-55097325	3	55097325	55097325		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097326-55097326	3	55097326	55097326		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097327-55097327	3	55097327	55097327		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097328-55097328	3	55097328	55097328		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097329-55097329	3	55097329	55097329		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097330-55097330	3	55097330	55097330		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097331-55097331	3	55097331	55097331		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097332-55097332	3	55097332	55097332		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097333-55097333	3	55097333	55097333		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097334-55097334	3	55097334	55097334		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097335-55097335	3	55097335	55097335		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097336-55097336	3	55097336	55097336		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097337-55097337	3	55097337	55097337		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097338-55097338	3	55097338	55097338		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097339-55097339	3	55097339	55097339		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097340-55097340	3	55097340	55097340		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097341-55097341	3	55097341	55097341		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097342-55097342	3	55097342	55097342		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097343-55097343	3	55097343	55097343		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097344-55097344	3	55097344	55097344		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097345-55097345	3	55097345	55097345		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097346-55097346	3	55097346	55097346		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097347-55097347	3	55097347	55097347		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097348-55097348	3	55097348	55097348		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097349-55097349	3	55097349	55097349		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097350-55097350	3	55097350	55097350		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097351-55097351	3	55097351	55097351		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097352-55097352	3	55097352	55097352		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097353-55097353	3	55097353	55097353		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097354-55097354	3	55097354	55097354		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097355-55097355	3	55097355	55097355		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097356-55097356	3	55097356	55097356		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097357-55097357	3	55097357	55097357		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097358-55097358	3	55097358	55097358		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097359-55097359	3	55097359	55097359		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097360-55097360	3	55097360	55097360		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097361-55097361	3	55097361	55097361		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097362-55097362	3	55097362	55097362		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097363-55097363	3	55097363	55097363		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097364-55097364	3	55097364	55097364		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097365-55097365	3	55097365	55097365		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097366-55097366	3	55097366	55097366		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097367-55097367	3	55097367	55097367		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097368-55097368	3	55097368	55097368		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097369-55097369	3	55097369	55097369		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097370-55097370	3	55097370	55097370		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097371-55097371	3	55097371	55097371		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097372-55097372	3	55097372	55097372		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097373-55097373	3	55097373	55097373		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097374-55097374	3	55097374	55097374		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097375-55097375	3	55097375	55097375		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097376-55097376	3	55097376	55097376		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097377-55097377	3	55097377	55097377		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097378-55097378	3	55097378	55097378		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097379-55097379	3	55097379	55097379		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097380-55097380	3	55097380	55097380		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097381-55097381	3	55097381	55097381		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097382-55097382	3	55097382	55097382		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097383-55097383	3	55097383	55097383		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097384-55097384	3	55097384	55097384		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097385-55097385	3	55097385	55097385		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097386-55097386	3	55097386	55097386		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097387-55097387	3	55097387	55097387		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097388-55097388	3	55097388	55097388		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097389-55097389	3	55097389	55097389		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097390-55097390	3	55097390	55097390		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097391-55097391	3	55097391	55097391		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097392-55097392	3	55097392	55097392		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097393-55097393	3	55097393	55097393		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097394-55097394	3	55097394	55097394		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097395-55097395	3	55097395	55097395		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097396-55097396	3	55097396	55097396		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097397-55097397	3	55097397	55097397		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097398-55097398	3	55097398	55097398		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097399-55097399	3	55097399	55097399		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097400-55097400	3	55097400	55097400		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097401-55097401	3	55097401	55097401		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097402-55097402	3	55097402	55097402		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097403-55097403	3	55097403	55097403		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097404-55097404	3	55097404	55097404		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097405-55097405	3	55097405	55097405		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097406-55097406	3	55097406	55097406		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097407-55097407	3	55097407	55097407		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097408-55097408	3	55097408	55097408		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097409-55097409	3	55097409	55097409		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097410-55097410	3	55097410	55097410		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097411-55097411	3	55097411	55097411		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097412-55097412	3	55097412	55097412		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097413-55097413	3	55097413	55097413		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097414-55097414	3	55097414	55097414		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097415-55097415	3	55097415	55097415		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097416-55097416	3	55097416	55097416		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097417-55097417	3	55097417	55097417		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097418-55097418	3	55097418	55097418		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097419-55097419	3	55097419	55097419		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097420-55097420	3	55097420	55097420		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097421-55097421	3	55097421	55097421		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097422-55097422	3	55097422	55097422		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097423-55097423	3	55097423	55097423		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097424-55097424	3	55097424	55097424		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097425-55097425	3	55097425	55097425		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097426-55097426	3	55097426	55097426		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097427-55097427	3	55097427	55097427		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097428-55097428	3	55097428	55097428		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097429-55097429	3	55097429	55097429		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097430-55097430	3	55097430	55097430		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097431-55097431	3	55097431	55097431		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097432-55097432	3	55097432	55097432		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097433-55097433	3	55097433	55097433		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097434-55097434	3	55097434	55097434		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097435-55097435	3	55097435	55097435		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097436-55097436	3	55097436	55097436		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chr3:55097437-55097437	3	55097437	55097437		null					Not found	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
